ID,DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,FLOW_KIND,WELL_TYPE
930,18-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,205.557,106.492,181.552,23.599,13.04115,%,24.005,44.892,7.84,production,OP
931,19-Feb-16,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,24,229.33,107.983,202.434,,52.61605,%,26.896,60.635,10.959,production,OP
932,19-Feb-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,232.759,105.725,202.475,20,100,%,30.285,78.044,3.195,production,OP
933,19-Feb-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,28.033,18.198,100,%,28.033,76.556,1.064,production,OP
934,19-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,266.757,99.502,238.008,19.758,100,%,28.749,86.003,1.47,production,OP
935,19-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,204.415,106.502,180.752,23.725,14.03378,%,23.663,41.096,7.498,production,OP
936,20-Feb-16,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,24,228.535,107.969,202.372,,52.5706,%,26.163,64.998,10.249,production,OP
937,20-Feb-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,232.707,105.722,202.662,19.926,100,%,30.045,79.335,3.162,production,OP
938,20-Feb-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,27.563,18.146,100,%,27.563,77.762,0.776,production,OP
939,20-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,266.685,99.51,238.058,19.766,100,%,28.626,86.48,1.525,production,OP
940,20-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,193.187,106.608,173.411,19.44,22.6824,%,19.776,47.505,3.615,production,OP
941,21-Feb-16,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,24,227.423,108,201.224,,53.22883,%,26.199,67.606,10.327,production,OP
942,21-Feb-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,233.114,105.715,203.051,19.899,100,%,30.063,80.018,3.143,production,OP
943,21-Feb-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,27.569,18.152,100,%,27.569,78.375,0.76,production,OP
944,21-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,267.033,99.525,238.314,19.83,100,%,28.719,86.872,1.583,production,OP
945,21-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,204.679,106.466,182.828,10.979,13.77462,%,21.851,40.093,5.751,production,OP
946,22-Feb-16,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,24,225.843,108.018,199.948,,53.59606,%,25.895,70.942,9.923,production,OP
947,22-Feb-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,232.746,105.722,203.059,19.985,100,%,29.686,80.875,3.232,production,OP
948,22-Feb-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.971,18.318,100,%,26.971,79.913,0.647,production,OP
949,22-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,266.763,99.552,238.409,20.055,100,%,28.353,88.026,1.682,production,OP
950,22-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,205.14,106.486,182.639,15.225,14.09268,%,22.502,41.976,6.297,production,OP
951,23-Feb-16,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,24,225.188,108.002,200.214,,53.54758,%,24.974,69.881,9.028,production,OP
952,23-Feb-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,233.312,105.721,203.506,19.976,100,%,29.806,80.299,3.279,production,OP
953,23-Feb-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,27.152,18.348,100,%,27.152,79.65,0.755,production,OP
954,23-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,267.139,99.566,238.663,20.089,100,%,28.476,87.876,1.734,production,OP
955,23-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,204.288,106.514,181.502,16.291,14.55132,%,22.786,41.644,6.609,production,OP
956,24-Feb-16,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,24,224.603,108.021,199.885,,54.27181,%,24.717,70.605,8.759,production,OP
957,24-Feb-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,233.817,105.722,203.939,20.059,100,%,29.878,80.484,3.309,production,OP
958,24-Feb-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,27.167,18.454,100,%,27.167,80.063,0.704,production,OP
959,24-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,267.473,99.581,238.867,20.196,100,%,28.605,88.173,1.792,production,OP
960,24-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,204.301,106.525,181.525,16.855,14.71305,%,22.776,42.954,6.586,production,OP
961,25-Feb-16,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,24,222.382,108.081,196.968,,54.97036,%,25.414,72.953,9.411,production,OP
962,25-Feb-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,234.894,105.721,204.634,20.128,100,%,30.261,80.657,3.274,production,OP
963,25-Feb-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,27.574,18.565,100,%,27.574,80.242,0.687,production,OP
964,25-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,268.147,99.587,239.096,20.309,100,%,29.05,88.372,1.812,production,OP
965,25-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,204.94,106.525,182.15,16.981,14.69715,%,22.79,43.665,6.568,production,OP
966,26-Feb-16,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,5.66,223.456,107.812,204.625,,15.77039,%,18.831,62.426,3.705,production,OP
967,26-Feb-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,233.645,105.749,204.182,20.367,100,%,29.463,81.353,3.534,production,OP
968,26-Feb-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.481,18.921,100,%,26.481,81.847,0.674,production,OP
969,26-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,267.224,99.616,239.081,20.592,100,%,28.144,88.863,1.966,production,OP
970,26-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,204.023,106.546,181.338,18.245,14.81834,%,22.685,47.327,7.047,production,OP
971,27-Feb-16,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,237.501,103.916,195.652,,0,%,41.85,10.39,26.305,production,OP
972,27-Feb-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,234.3,105.754,204.714,20.394,100,%,29.586,81.298,3.507,production,OP
973,27-Feb-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.672,19.008,100,%,26.672,82.161,0.707,production,OP
974,27-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,267.769,99.622,239.413,20.67,100,%,28.356,88.916,2.008,production,OP
975,27-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,203.856,106.554,181.322,18.687,15.02188,%,22.534,47.726,6.77,production,OP
976,28-Feb-16,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0.75,241.89,104.422,225.8,,2.62843,%,16.09,13.928,7.981,production,OP
977,28-Feb-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,235.079,105.755,205.279,20.416,100,%,29.8,81.6,3.499,production,OP
978,28-Feb-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.842,19.072,100,%,26.842,82.423,0.66,production,OP
979,28-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,268.224,99.633,239.605,20.757,100,%,28.619,89.06,2.052,production,OP
980,28-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,203.822,106.562,181.276,19.059,14.91477,%,22.546,48.292,7.275,production,OP
981,29-Feb-16,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,247.975,102.889,228.34,,0.24178,%,19.635,7.939,4.097,production,OP
982,29-Feb-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,235.607,105.762,205.71,20.24,100,%,29.897,79.446,3.569,production,OP
983,29-Feb-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,27.344,18.945,100,%,27.344,80.719,1.13,production,OP
984,29-Feb-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,268.425,99.644,239.837,20.615,100,%,28.588,87.814,1.978,production,OP
985,29-Feb-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,203.006,106.578,180.444,19.529,15.27975,%,22.563,44.758,6.889,production,OP
986,1-Mar-16,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,252.878,102.44,228.156,,0.27123,%,24.722,6.604,9.231,production,OP
987,1-Mar-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,235.99,105.77,206.017,20.03,100,%,29.973,79.12,3.585,production,OP
988,1-Mar-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,27.407,18.789,100,%,27.407,79.859,1.099,production,OP
989,1-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,268.254,99.637,239.678,20.348,100,%,28.576,86.185,1.902,production,OP
990,1-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,201.287,106.597,180.192,20.231,18.27107,%,21.095,41.123,5.459,production,OP
991,2-Mar-16,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,257.126,101.927,221.5,,0.25388,%,35.627,8.772,20.058,production,OP
992,2-Mar-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,236.284,105.774,206.411,20.367,100,%,29.874,81.42,3.47,production,OP
993,2-Mar-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,27.002,19.08,100,%,27.002,81.954,0.656,production,OP
994,2-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,268.083,99.63,239.439,20.649,100,%,28.643,88.836,1.966,production,OP
995,2-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,201.315,106.601,180.616,20.91,19.86501,%,20.699,48.084,4.933,production,OP
996,3-Mar-16,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,260.852,101.479,205.874,,0.24661,%,54.979,10.836,39.422,production,OP
997,3-Mar-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,236.458,105.775,206.641,20.382,100,%,29.817,81.704,3.46,production,OP
998,3-Mar-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.956,19.113,100,%,26.956,82.43,0.641,production,OP
999,3-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,267.937,99.629,239.352,20.244,100,%,28.585,88.968,1.963,production,OP
1000,3-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,200.844,106.606,179.552,20.691,18.77676,%,21.292,48.566,5.524,production,OP
1001,4-Mar-16,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,264.262,101.322,195.286,,0.23401,%,68.976,9.747,53.417,production,OP
1002,4-Mar-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,236.592,105.775,206.828,20.352,100,%,29.765,81.344,3.458,production,OP
1003,4-Mar-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,27.047,19.067,100,%,27.047,81.886,0.788,production,OP
1004,4-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,267.808,99.629,239.327,19.793,100,%,28.481,88.234,1.905,production,OP
1005,4-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,201.307,106.602,179.773,20.048,18.30675,%,21.534,44.118,5.831,production,OP
1006,5-Mar-16,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,267.415,101.21,188.308,,0.22292,%,79.107,9.045,63.548,production,OP
1007,5-Mar-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,236.624,105.774,206.969,20.383,100,%,29.655,81.37,3.437,production,OP
1008,5-Mar-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.893,19.075,100,%,26.893,81.952,0.701,production,OP
1009,5-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,267.647,99.629,239.226,19.846,100,%,28.421,88.833,1.939,production,OP
1010,5-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,202.251,106.593,180.616,19.524,17.75457,%,21.635,46.808,5.847,production,OP
1011,6-Mar-16,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,270.324,101.117,184.876,,0.20748,%,85.448,8.18,69.929,production,OP
1012,6-Mar-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,236.799,105.771,207.187,20.343,100,%,29.612,81.163,3.411,production,OP
1013,6-Mar-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.864,19,100,%,26.864,81.955,0.659,production,OP
1014,6-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,267.572,99.629,239.17,19.828,100,%,28.403,88.707,1.927,production,OP
1015,6-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,202.465,106.593,180.583,19.442,17.56481,%,21.882,47.151,6.09,production,OP
1016,7-Mar-16,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,273.018,100.998,268.284,,0.20585,%,4.734,9.066,1.324,production,OP
1017,7-Mar-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,236.904,105.77,207.358,20.289,100,%,29.546,81.513,3.362,production,OP
1018,7-Mar-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.762,18.951,100,%,26.762,82.072,0.537,production,OP
1019,7-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,267.512,99.629,239.126,19.815,100,%,28.385,88.803,1.933,production,OP
1020,7-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,202.525,106.595,180.693,19.423,17.51963,%,21.831,47.518,6.042,production,OP
1021,8-Mar-16,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,275.425,100.797,267.081,,0.20531,%,8.345,14.737,7.149,production,OP
1022,8-Mar-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,237.168,105.766,207.593,20.278,100,%,29.575,80.308,3.351,production,OP
1023,8-Mar-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,27.091,18.929,100,%,27.091,80.886,0.801,production,OP
1024,8-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,267.521,99.629,239.176,19.772,100,%,28.346,88.028,1.842,production,OP
1025,8-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,201.758,106.604,179.881,19.835,17.08137,%,21.877,45.958,6.102,production,OP
1026,9-Mar-16,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,277.748,100.792,222.885,,0.19944,%,54.862,7.893,53.506,production,OP
1027,9-Mar-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,237.466,105.761,207.883,20.236,100,%,29.583,80.73,3.324,production,OP
1028,9-Mar-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,27.136,18.887,100,%,27.136,81.207,0.775,production,OP
1029,9-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,267.503,99.629,239.185,19.74,100,%,28.318,87.916,1.783,production,OP
1030,9-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,201.986,106.603,180.237,19.588,16.80704,%,21.749,44.087,5.97,production,OP
1031,10-Mar-16,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,279.679,100.883,193.622,,0.19608,%,86.057,8.399,84.564,production,OP
1032,10-Mar-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,237.652,105.757,208.097,20.258,100,%,29.555,80.767,3.325,production,OP
1033,10-Mar-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,27.067,18.898,100,%,27.067,81.332,0.728,production,OP
1034,10-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,267.465,99.629,239.171,19.758,100,%,28.294,87.85,1.79,production,OP
1035,10-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,202.111,106.602,180.449,19.541,16.80701,%,21.663,43.659,5.895,production,OP
1036,11-Mar-16,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,281.272,100.859,189.419,,0.1936,%,91.853,7.555,90.226,production,OP
1037,11-Mar-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,237.911,105.753,208.377,20.161,100,%,29.533,79.912,3.297,production,OP
1038,11-Mar-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,27.301,18.779,100,%,27.301,80.311,0.942,production,OP
1039,11-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,267.465,99.629,239.186,19.641,100,%,28.279,86.806,1.762,production,OP
1040,11-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,201.847,106.605,180.072,19.547,16.80862,%,21.774,42.788,6.012,production,OP
1041,12-Mar-16,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,285.42,100.9,188.487,,0.18534,%,96.934,7.279,95.173,production,OP
1042,12-Mar-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,237.438,105.756,208.248,20.119,100,%,29.19,79.227,3.343,production,OP
1043,12-Mar-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.956,18.739,100,%,26.956,79.857,0.983,production,OP
1044,12-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,18.67,270.283,99.594,240.096,19.09,60.97388,%,30.188,84.949,4.007,production,OP
1045,12-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,202.058,106.604,180.462,19.305,16.7687,%,21.596,41.702,5.826,production,OP
1046,13-Mar-16,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,290.391,100.876,189.124,,0.19916,%,101.266,7.546,99.373,production,OP
1047,13-Mar-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,238.818,105.738,209.115,20.219,100,%,29.703,79.173,3.2,production,OP
1048,13-Mar-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,27.493,18.798,100,%,27.493,79.976,0.867,production,OP
1049,13-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,267.9,99.627,239.318,19.895,100,%,28.582,87.359,1.811,production,OP
1050,13-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,202.326,106.603,180.771,19.399,16.72131,%,21.555,44.802,5.787,production,OP
1051,14-Mar-16,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,294.401,100.838,189.639,,0.21273,%,104.762,9.671,102.702,production,OP
1052,14-Mar-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,237.392,105.755,208.496,20.397,100,%,28.896,81.37,3.304,production,OP
1053,14-Mar-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.254,19.035,100,%,26.254,82.168,0.535,production,OP
1054,14-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,266.962,99.634,239.162,20.124,100,%,27.8,88.595,1.923,production,OP
1055,14-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,203.311,106.592,181.876,19.083,16.61511,%,21.435,47.691,5.656,production,OP
1056,15-Mar-16,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,297.501,100.798,190.036,,0.18889,%,107.465,11.253,105.24,production,OP
1057,15-Mar-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,237.572,105.751,208.736,20.273,100,%,28.836,81.694,3.252,production,OP
1058,15-Mar-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.195,18.917,100,%,26.195,82.369,0.48,production,OP
1059,15-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,266.98,99.649,239.195,19.976,100,%,27.785,88.735,1.915,production,OP
1060,15-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,24,202.923,106.599,181.229,19.405,16.59709,%,21.694,48.084,5.925,production,OP
1061,16-Mar-16,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,0,299.722,100.756,190.312,,0.18592,%,109.41,11.268,107.028,production,OP
1062,16-Mar-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,237.765,105.748,208.955,20.698,100,%,28.81,81.608,3.234,production,OP
1063,16-Mar-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,M®RSK INSPIRER,24,0,0,26.197,18.957,100,%,26.197,82.411,0.48,production,OP
1064,16-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M®RSK INSPIRER,24,266.972,99.649,239.198,19.826,100,%,27.774,88.737,1.91,production,OP
1065,16-Mar-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,M®RSK INSPIRER,11.17,208.731,106.309,182.144,14.902,6.90833,%,26.587,41.596,10.155,production,OP
1066,17-Mar-16,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,M®RSK INSPIRER,21.76,289.08,105.43,241.516,,39.20017,%,47.564,24.626,27.178,production,OP
1067,17-Mar-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,M®RSK INSPIRER,24,237.956,105.744,209.184,23.429,100,%,28.773,81.67,3.182,production,OP
